,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_1.dcm,1643.0,959.0,22.627416997969533,421792,1936.0,0.9830502532556259,0.0020963921453431207,0.9780270084687571,0.9816433966582742,0.9831387808041504,0.9844052796215763,0.9899443045700771,0.1274222069521075,-0.2995111090100011
test_Mix_DPerc0_c_1.dcm,1441.0,981.0,22.627416997969533,421792,1936.0,0.9764144939900261,0.005612740379783272,0.9573510337987335,0.9734798199435416,0.9770046540016785,0.9804264896620126,0.9869077592126345,-0.8210503910609542,0.6966625599699794
test_Mix_DPerc0_c_1.dcm,1413.0,1195.0,22.627416997969533,421792,1936.0,0.9756538522409638,0.003137623112104587,0.9595635919737545,0.9734493018997482,0.9759060044251163,0.9778744182497902,0.983260852979324,-0.528146869329898,1.0550220487131907
test_Mix_DPerc0_c_1.dcm,1743.0,517.0,16.000000000000004,421792,1024.0,0.9223864752613108,0.23828674000324718,0.0,0.9818417639429312,0.9834134431982909,0.9854314488441291,0.9913481345845732,-3.6195056109282917,11.124156324452992
test_Mix_DPerc0_c_1.dcm,1742.0,969.0,16.000000000000004,421792,1024.0,0.9540168481059739,0.17145640526741304,0.0,0.9824444953078507,0.98457312886244,0.9869420920119021,0.9911650263218128,-5.3934291221506045,27.152220365567576
test_Mix_DPerc0_c_1.dcm,1740.0,1091.0,16.000000000000004,421792,1024.0,0.9819429145685511,0.0021021440081874275,0.9782253757534142,0.9802548256656748,0.9817196917677576,0.9833981841763942,0.9877012283512627,0.4683292453441678,-0.4942167284460374
test_Mix_DPerc0_c_1.dcm,1735.0,1533.0,16.000000000000004,421792,1024.0,0.9838500091792555,0.0017672281078616886,0.980041199359121,0.9824368657969024,0.9839169909208819,0.9852292668039979,0.9884489204242008,-0.03681767406569296,-0.8307891365497166
test_Mix_DPerc0_c_1.dcm,1729.0,1675.0,16.000000000000004,421792,1024.0,0.9727951309414816,0.006471920689038682,0.9501029983978027,0.9695620660715648,0.9738841840238041,0.9775883115892271,0.9844968337529565,-0.6416672118557217,-0.3040994862032084
test_Mix_DPerc0_c_1.dcm,1687.0,763.0,16.000000000000004,421792,1024.0,0.9832363699979019,0.0016149990081665464,0.9792019531548027,0.9821927214465552,0.9832303349355306,0.9843595025558861,0.9878233005264363,0.013046521830859846,-0.30354609531367827
test_Mix_DPerc0_c_1.dcm,1668.0,1651.0,16.000000000000004,421792,1024.0,0.9732397436722744,0.006417368619822485,0.9532616159304189,0.9683794918745708,0.9754482337682154,0.977695124742504,0.9848935683222706,-0.7720368650659666,-0.10682108232684517
test_Mix_DPerc0_c_1.dcm,1642.0,935.0,16.000000000000004,421792,1024.0,0.9821651985818646,0.001573332937394249,0.9780270084687571,0.9809414816510261,0.9821240558480201,0.983260852979324,0.9864042114900435,0.15894000308971504,-0.5521691282844327
test_Mix_DPerc0_c_1.dcm,1596.0,563.0,16.000000000000004,421792,1024.0,0.9744155377374685,0.002243322503862753,0.9661554894331273,0.9731746395056077,0.9742732890821698,0.9760929274433509,0.9824368657969024,-0.051427063722995985,0.3475198724043155
test_Mix_DPerc0_c_1.dcm,1529.0,677.0,16.000000000000004,421792,1024.0,0.9745521089637216,0.004330329581183771,0.9610894941634242,0.9727321278706035,0.9750820172426947,0.9773098344396124,0.9841000991836423,-0.9011759334749573,0.9624757945656025
test_Mix_DPerc0_c_1.dcm,1434.0,1005.0,16.000000000000004,421792,1024.0,0.9740804502126725,0.0035260087226084732,0.9635767147325857,0.9714198519874876,0.974715800717174,0.9769741359578851,0.9805905241474021,-0.4349349753112801,-0.777264779399167
test_Mix_DPerc0_c_1.dcm,1748.0,615.0,11.31370849898476,421792,484.0,0.8940451667048142,0.28301979821213213,0.0,0.9815442130159456,0.9830624856946669,0.9846189059281301,0.9875181200885024,-2.8547066700478196,6.175313515799922
test_Mix_DPerc0_c_1.dcm,1747.0,417.0,11.31370849898476,421792,484.0,0.9304858232967431,0.2032823967204399,0.0,0.9717097734035248,0.9751049057755398,0.9773250934615091,0.9804684519722285,-4.376257493354248,17.22818844794557
test_Mix_DPerc0_c_1.dcm,1746.0,1630.0,11.31370849898476,421792,484.0,0.9823039798934012,0.0013017209402289664,0.9794613565270466,0.9813076981765468,0.9823605706874189,0.9830777447165636,0.986480506599527,0.41728142907908977,0.13276157051307938
test_Mix_DPerc0_c_1.dcm,1745.0,539.0,11.31370849898476,421792,484.0,0.9815095649476306,0.001165682140578936,0.9779964904249637,0.9810025177386129,0.9816281376363775,0.9821812771801327,0.9855802243076219,-0.33512355490547996,0.990536555921975
test_Mix_DPerc0_c_1.dcm,1743.0,1067.0,11.31370849898476,421792,484.0,0.9810028645345651,0.001940979131265254,0.9779354543373769,0.9794460975051499,0.9804303044174868,0.9823910887312123,0.9867551689936676,0.765230229128143,-0.10900330016584656
