,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
p214-010-60001-cl.png,1033968.0,0.32453073603673577,0.1826524108620412,0.023529411764705882,0.1843137254901961,0.27450980392156865,0.43529411764705883,0.9568627450980393,0.8560845251255312,-0.10373495136287411
p214-010-60001-cr.png,854832.0,0.33510558386979933,0.18912064578565912,0.027450980392156862,0.1803921568627451,0.29411764705882354,0.4745098039215686,1.0,0.6059769367992884,-0.47566012166592464
p214-010-60001-ml.png,1170384.0,0.34161408462823256,0.18417524838761531,0.023529411764705882,0.1803921568627451,0.3058823529411765,0.47843137254901963,0.9647058823529412,0.5779490599867804,-0.6185519085714111
p214-010-60001-mr.png,1120256.0,0.3412785165911657,0.17956597242328567,0.03137254901960784,0.1843137254901961,0.3215686274509804,0.47058823529411764,0.996078431372549,0.5090995269910822,-0.5996242044242852
p214-010-60005-cl.png,1249856.0,0.3383309537650896,0.2078788420460659,0.01568627450980392,0.15294117647058825,0.30196078431372547,0.5058823529411764,0.9019607843137255,0.4124723720815129,-0.9948800118256775
p214-010-60005-cr.png,1179824.0,0.3784841055721437,0.22127430410833016,0.01568627450980392,0.18823529411764706,0.3568627450980392,0.5450980392156862,0.9529411764705882,0.34756980359110473,-0.8762269296008015
p214-010-60005-ml.png,1380224.0,0.32330010258067793,0.18461814488493783,0.011764705882352941,0.16862745098039217,0.29411764705882354,0.4588235294117647,0.9215686274509803,0.5142599668590243,-0.6093686034603731
p214-010-60005-mr.png,1237504.0,0.3018929849686048,0.18359934183021095,0.011764705882352941,0.14901960784313725,0.2549019607843137,0.4392156862745098,0.9647058823529412,0.6468941638302452,-0.5804127714589831
p214-010-60008-cl.png,4905968.0,0.2914394659968531,0.14204577817284716,0.01568627450980392,0.16470588235294117,0.2784313725490196,0.403921568627451,0.8627450980392157,0.3096320486170034,-0.8867717759842482
p214-010-60008-cr.png,4402400.0,0.2903829212586364,0.12708697977946798,0.027450980392156862,0.1803921568627451,0.2823529411764706,0.38823529411764707,0.8352941176470589,0.3076864115989536,-0.7740651926926747
p214-010-60008-ml.png,4959872.0,0.26137803160891215,0.13592040848652462,0.023529411764705882,0.1411764705882353,0.2235294117647059,0.37254901960784315,0.796078431372549,0.5697315664809305,-0.8200891919360932
p214-010-60008-mr.png,4515488.0,0.28655365015419193,0.13793072141191762,0.01568627450980392,0.16470588235294117,0.2784313725490196,0.396078431372549,0.9098039215686274,0.29532727502917194,-0.7852514132807255
p214-010-60012-cl.png,3619488.0,0.26512053963563537,0.1047364580562478,0.03529411764705882,0.18823529411764706,0.25098039215686274,0.3254901960784314,0.996078431372549,0.8418076145935917,1.0078452127112718
p214-010-60012-cr.png,2595600.0,0.2998775121699167,0.13289791939243903,0.0196078431372549,0.20392156862745098,0.28627450980392155,0.3803921568627451,1.0,0.7348784515064394,0.9446862420759046
p214-010-60012-ml.png,3606400.0,0.3174737666805852,0.13123213657869112,0.0392156862745098,0.2196078431372549,0.30980392156862746,0.403921568627451,0.9686274509803922,0.4590617085971272,-0.079441887843702
p214-010-60012-mr.png,2788688.0,0.3229010566835672,0.148137624044669,0.01568627450980392,0.2,0.3137254901960784,0.4235294117647059,1.0,0.5445706031487156,0.026935430901357565
p214-010-60013-cl.png,4944304.0,0.2858032707741998,0.1659920694286913,0.0196078431372549,0.15294117647058825,0.2627450980392157,0.37254901960784315,0.9607843137254902,0.8891452230671851,0.474990555239274
p214-010-60013-cr.png,5078560.0,0.25621441016783464,0.17849638445680024,0.011764705882352941,0.12549019607843137,0.20784313725490197,0.3254901960784314,0.9450980392156862,1.3036069308951073,1.1443365446894618
